Time C2,Pressure C2, Volume C2
3.222,40.4089,18.4277
3.223,38.428,18.1599
3.224,35.6289,17.9109
3.225,32.5957,17.6466
3.226,29.9562,17.423
3.227,27.5817,17.2771
3.228,25.1946,17.1876
3.229,22.6793,17.0981
3.23,20.1594,17.0081
3.231,17.9679,16.9065
3.232,16.2517,16.8081
3.233,14.8294,16.6967
3.234,13.5317,16.5966
3.235,12.3755,16.4864
3.236,11.3039,16.402
3.237,10.2814,16.3483
3.238,9.29403,16.3396
3.239,8.443,16.3757
3.24,7.4335,16.4492
3.241,6.35317,16.5444
3.242,5.37677,16.6784
3.243,4.58591,16.8522
3.244,3.9537,17.0654
3.245,3.5303,17.3055
3.246,3.2973,17.5646
3.247,3.21703,17.8358
3.248,3.27793,18.1157
3.249,3.42315,18.4033
3.25,3.55542,18.7074
3.251,3.62706,19.008
3.252,3.64894,19.3213
3.253,3.6637,19.6501
3.254,3.63718,19.9941
3.255,3.61589,20.346
3.256,3.5859,20.7001
3.257,3.57135,21.0432
3.258,3.53006,21.3839
3.259,3.51083,21.6915
3.26,3.51761,21.9985
3.261,3.51319,22.3009
3.262,3.52044,22.6124
3.263,3.51382,22.9161
3.264,3.51719,23.218
3.265,3.53477,23.4834
3.266,3.53515,23.7638
3.267,3.56698,24.0263
3.268,3.57055,24.2627
3.269,3.58632,24.4761
3.27,3.5969,24.7246
3.271,3.5642,24.9837
3.272,3.546,25.2732
3.273,3.55656,25.5746
3.274,3.56627,25.9063
3.275,3.59198,26.2486
3.276,3.60651,26.6526
3.277,3.61604,27.1656
3.278,3.65624,27.6789
3.279,3.68541,28.0722
3.28,3.70478,28.4725
3.281,3.73748,28.9118
3.282,3.75539,29.3776
3.283,3.7772,29.8204
3.284,3.80068,30.2788
3.285,3.83844,30.7455
3.286,3.85575,31.2316
3.287,3.86317,31.6921
3.288,3.89518,32.1794
3.289,3.9251,32.6967
3.29,3.94958,33.218
3.291,3.95668,33.7167
3.292,3.97624,34.24
3.293,3.99085,34.774
3.294,3.99607,35.3018
3.295,4.00516,35.7981
3.296,4.02234,36.264
3.297,4.04207,36.6426
3.298,4.05575,37.0336
3.299,4.0545,37.4384
3.3,4.06152,37.8968
3.301,4.06117,38.395
3.302,4.06593,38.9213
3.303,4.05069,39.4852
3.304,4.06313,40.0251
3.305,4.06121,40.4968
3.306,4.07374,40.9904
3.307,4.12995,41.4895
3.308,4.26279,42.0421
3.309,4.54712,42.6482
3.31,5.04325,43.2547
3.311,5.81675,43.8731
3.312,6.93396,44.4546
3.313,8.51434,44.9887
3.314,11.1407,45.4897
3.315,14.9705,45.9772
3.316,19.0519,46.4024
3.317,23.2157,46.7434
3.318,27.5048,46.8895
3.319,31.6557,46.9515
3.32,35.5135,47.0182
3.321,39.0158,47.0148
3.322,42.1572,46.8725
3.323,44.8728,46.6335
3.324,47.1507,46.3175
3.325,48.9724,45.9227
3.326,50.423,45.3962
3.327,51.5853,44.7493
3.328,52.5208,44.029
3.329,53.283,43.2114
3.33,53.8756,42.2628
3.331,54.3515,41.2068
3.332,54.6928,40.0847
3.333,54.9081,38.8863
3.334,54.9751,37.6117
3.335,54.8863,36.2796
3.336,54.6899,34.9247
3.337,54.3731,33.5703
3.338,53.9661,32.3072
3.339,53.4554,31.0826
3.34,52.9084,29.9029
3.341,52.296,28.7743
3.342,51.6823,27.6587
3.343,51.1509,26.5664
3.344,50.7963,25.4604
3.345,50.5673,24.4152
3.346,50.3748,23.4865
3.347,50.0313,22.6481
3.348,49.5246,21.8951
3.349,48.8662,21.2162
3.35,48.0107,20.5684
3.351,46.9811,19.989
3.352,45.7837,19.4366
3.353,44.4343,18.9642
3.354,42.985,18.5639
3.355,41.3779,18.2269
3.356,39.6482,17.9023
3.357,37.4913,17.6352
3.358,34.5693,17.4055
3.359,31.6825,17.2242
3.36,29.2153,17.0459
3.361,26.8889,16.9085
3.362,24.4979,16.7877
3.363,21.9401,16.7019
3.364,19.5183,16.603
3.365,17.5116,16.51
3.366,15.9252,16.3913
3.367,14.5279,16.2966
3.368,13.2424,16.2173
3.369,12.0549,16.1588
3.37,10.9833,16.1117
3.371,9.98407,16.0985
3.372,9.05543,16.1158
3.373,8.12076,16.1651
3.374,7.17715,16.2453
3.375,6.23515,16.3634
3.376,5.4028,16.5165
3.377,4.59303,16.7062
3.378,3.91389,16.9353
3.379,3.43154,17.1988
3.38,3.15551,17.4876
3.381,2.96739,17.788
3.382,2.93818,18.0721
3.383,3.03053,18.3611
3.384,3.17003,18.6321
3.385,3.28497,18.9007
3.386,3.36198,19.1735
3.387,3.37705,19.4553
3.388,3.37869,19.7443
3.389,3.37325,20.043
3.39,3.36037,20.3494
3.391,3.32883,20.6562
3.392,3.32819,20.949
3.393,3.31336,21.2346
3.394,3.30446,21.5214
3.395,3.29962,21.8049
3.396,3.29726,22.0505
3.397,3.28796,22.2834
3.398,3.30412,22.5064
3.399,3.30503,22.7271
3.4,3.33494,22.9488
3.401,3.33373,23.1703
3.402,3.35384,23.3564
3.403,3.35603,23.5319
3.404,3.40049,23.7119
3.405,3.41457,23.9113
3.406,3.41352,24.104
3.407,3.4358,24.3043
3.408,3.4632,24.5104
3.409,3.47501,24.7362
3.41,3.4833,24.9553
3.411,3.49968,25.1902
3.412,3.53001,25.4279
3.413,3.55099,25.6972
3.414,3.5753,26.0027
3.415,3.59043,26.339
3.416,3.62528,26.6699
3.417,3.66837,27.0245
3.418,3.69424,27.3928
3.419,3.70886,27.7838
3.42,3.72315,28.1946
3.421,3.73369,28.6238
3.422,3.7646,29.062
3.423,3.78292,29.519
3.424,3.78882,29.9842
3.425,3.80573,30.4925
3.426,3.81706,31.0916
3.427,3.84025,31.6945
3.428,3.84817,32.1982
3.429,3.87161,32.6761
3.43,3.88427,33.1103
3.431,3.8864,33.5336
3.432,3.88825,33.8928
3.433,3.89256,34.2673
3.434,3.90326,34.6559
3.435,3.90166,35.0635
3.436,3.89805,35.5254
3.437,3.88757,36.0211
3.438,3.91031,36.4838
3.439,3.92585,36.9479
3.44,3.92826,37.3891
3.441,3.99026,37.8397
3.442,4.15237,38.3449
3.443,4.44564,38.8916
3.444,4.96333,39.4804
3.445,5.79162,40.048
3.446,6.96326,40.6201
3.447,8.56789,41.1826
3.448,11.1848,41.7635
3.449,15.1602,42.2923
3.45,19.361,42.7986
3.451,23.4908,43.2481
3.452,27.6854,43.6447
3.453,31.7293,43.9666
3.454,35.4402,44.2298
3.455,38.7854,44.3828
3.456,41.7775,44.4535
3.457,44.3975,44.4389
3.458,46.5967,44.3492
3.459,48.3615,44.1632
3.46,49.7479,43.8972
3.461,50.8847,43.5093
3.462,51.8299,43.0049
3.463,52.612,42.3757
3.464,53.2263,41.6222
3.465,53.6956,40.7625
3.466,54.004,39.7974
3.467,54.1921,38.6451
3.468,54.2369,37.3735
3.469,54.1287,36.1012
3.47,53.8948,34.7942
3.471,53.561,33.4869
3.472,53.1185,32.1743
3.473,52.6113,30.9384
3.474,52.0329,29.7596
3.475,51.4072,28.6239
3.476,50.7876,27.532
3.477,50.2643,26.4128
3.478,49.8544,25.3122
3.479,49.5568,24.3019
3.48,49.2605,23.3696
3.481,48.8272,22.5583
3.482,48.2079,21.8489
3.483,47.4651,21.1803
3.484,46.5418,20.5919
3.485,45.4837,20.0527
3.486,44.3017,19.5974
3.487,42.9829,19.1814
3.488,41.546,18.8339
3.489,39.9719,18.4917
3.49,38.221,18.2051
3.491,35.9455,17.9168
3.492,32.9622,17.6721
3.493,30.194,17.4449
3.494,27.791,17.2605
3.495,25.4974,17.0813
3.496,23.0597,16.9356
3.497,20.568,16.7991
3.498,18.2687,16.7053
3.499,16.4786,16.6055
3.5,15.0396,16.5175
3.501,13.8145,16.4207
3.502,12.6314,16.3473
3.503,11.5356,16.2871
3.504,10.4891,16.2522
3.505,9.5204,16.2619
3.506,8.60262,16.3108
3.507,7.71191,16.385
3.508,6.79388,16.4878
3.509,5.79459,16.6245
3.51,4.87854,16.7977
3.511,4.15398,17.0021
3.512,3.64586,17.2395
3.513,3.34684,17.5066
3.514,3.2383,17.798
3.515,3.30486,18.0856
3.516,3.43041,18.3828
3.517,3.56685,18.6681
3.518,3.6151,18.9626
3.519,3.62151,19.2833
3.52,3.61336,19.6276
3.521,3.60963,19.9877
3.522,3.56999,20.3539
3.523,3.55127,20.7145
3.524,3.51065,21.0736
3.525,3.48822,21.4369
3.526,3.45881,21.8003
3.527,3.4591,22.1481
3.528,3.44921,22.4849
3.529,3.44226,22.817
3.53,3.42839,23.1432
3.531,3.44355,23.4513
3.532,3.46175,23.749
3.533,3.48641,24.0322
3.534,3.48508,24.3071
3.535,3.50757,24.586
3.536,3.52422,24.873
3.537,3.56005,25.1823
3.538,3.54663,25.5025
3.539,3.57203,25.7819
3.54,3.58735,26.0587
3.541,3.60471,26.3955
3.542,3.61101,26.7736
3.543,3.64286,27.1786
3.544,3.66062,27.6139
3.545,3.68559,28.0708
3.546,3.71418,28.5446
3.547,3.75421,29.0213
3.548,3.7831,29.5178
3.549,3.82823,30.0473
3.55,3.84917,30.6086
3.551,3.87955,31.2547
3.552,3.90814,31.944
3.553,3.92345,32.5791
3.554,3.94375,33.1938
3.555,3.96863,33.8219
3.556,3.98002,34.4653
3.557,3.99322,35.125
3.558,4.00754,35.7962
3.559,4.03141,36.4677
3.56,4.04313,37.123
3.561,4.0718,37.708
3.562,4.06786,38.2621
3.563,4.07775,38.7635
3.564,4.07167,39.2503
3.565,4.09431,39.6738
3.566,4.08691,40.0851
3.567,4.08418,40.5195
3.568,4.09067,40.9861
3.569,4.09169,41.4943
3.57,4.09266,42.0187
3.571,4.09707,42.5534
3.572,4.11478,43.0979
3.573,4.15305,43.6667
3.574,4.19621,44.2538
3.575,4.36595,44.9163
3.576,4.67492,45.5792
3.577,5.23971,46.2324
3.578,6.10349,46.8383
3.579,7.33538,47.4232
3.58,9.13095,48.0004
3.581,12.1547,48.6087
3.582,16.2277,49.1419
3.583,20.3945,49.6229
3.584,24.7178,50.0061
3.585,29.1345,50.3336
3.586,33.2878,50.5598
3.587,37.1121,50.6999
3.588,40.6232,50.7325
3.589,43.6976,50.6722
3.59,46.2961,50.4884
3.591,48.4518,50.2036
3.592,50.1704,49.717
3.593,51.5731,49.0778
3.594,52.6857,48.354
3.595,53.6078,47.5493
3.596,54.405,46.6139
3.597,55.0007,45.5564
3.598,55.4597,44.3624
3.599,55.7736,43.0328
3.6,55.9348,41.5933
3.601,55.9694,40.0713
3.602,55.8868,38.5246
3.603,55.6899,36.9564
3.604,55.3617,35.4042
3.605,54.9009,33.8653
3.606,54.3728,32.4231
3.607,53.7676,31.0809
3.608,53.1102,29.7933
3.609,52.4299,28.5819
3.61,51.7365,27.4158
3.611,51.1147,26.309
3.612,50.6598,25.271
3.613,50.286,24.3245
3.614,49.9294,23.4474
3.615,49.4928,22.6504
3.616,48.9092,21.8702
3.617,48.1644,21.1696
3.618,47.271,20.5357
3.619,46.1914,19.9924
3.62,44.9284,19.4999
3.621,43.5211,19.0919
3.622,41.9879,18.7071
3.623,40.2574,18.3857
3.624,38.2018,18.0835
3.625,35.2781,17.8334
3.626,32.3053,17.5804
3.627,29.7286,17.3615
3.628,27.3587,17.1574
3.629,24.9736,16.9984
3.63,22.4067,16.8625
3.631,19.8738,16.7666
3.632,17.7098,16.6832
3.633,16.0579,16.6329
3.634,14.6691,16.5727
3.635,13.3883,16.5119
3.636,12.2188,16.4554
3.637,11.1325,16.4219
3.638,10.1406,16.406
3.639,9.19539,16.4081
3.64,8.25612,16.4617
3.641,7.28348,16.5595
3.642,6.38375,16.6942
3.643,5.4095,16.8791
3.644,4.51698,17.0781
3.645,3.83149,17.2801
3.646,3.38801,17.5147
3.647,3.17288,17.7795
3.648,3.13896,18.0528
3.649,3.18833,18.3495
3.65,3.3074,18.6463
3.651,3.41235,18.9565
3.652,3.49947,19.2722
3.653,3.53196,19.5784
3.654,3.54184,19.8844
3.655,3.52486,20.1886
3.656,3.49633,20.5158
3.657,3.4712,20.8504
3.658,3.4602,21.1728
3.659,3.43505,21.4785
3.66,3.41633,21.7885
3.661,3.3898,22.0989
3.662,3.38816,22.3867
3.663,3.39323,22.6356
3.664,3.39537,22.8891
3.665,3.40995,23.1431
3.666,3.42683,23.401
3.667,3.4352,23.6481
3.668,3.47533,23.9082
3.669,3.46579,24.1654
3.67,3.50635,24.4465
3.671,3.49585,24.7438
3.672,3.5189,25.0422
3.673,3.55032,25.3275
3.674,3.58057,25.6351
3.675,3.57805,25.9632
3.676,3.61128,26.3652
3.677,3.61805,26.8148
3.678,3.65763,27.3068
3.679,3.68179,27.8333
3.68,3.73309,28.4004
3.681,3.7463,28.986
3.682,3.78739,29.5834
3.683,3.81142,30.1766
3.684,3.8395,30.7589
3.685,3.8617,31.3491
3.686,3.87735,31.9635
3.687,3.89502,32.5784
3.688,3.93485,33.2116
3.689,3.93302,33.8484
3.69,3.96918,34.4683
3.691,3.98921,35.0705
3.692,4.01117,35.6573
3.693,4.00458,36.2395
3.694,4.02839,36.833
3.695,4.04584,37.4228
3.696,4.05636,37.9564
3.697,4.07205,38.4406
3.698,4.08349,38.933
3.699,4.09868,39.4384
3.7,4.09769,39.9735
3.701,4.0912,40.5099
3.702,4.08897,41.0508
3.703,4.10886,41.6075
3.704,4.10214,42.1587
3.705,4.08477,42.6788
3.706,4.11804,43.2077
3.707,4.19461,43.741
3.708,4.39158,44.3113
3.709,4.7439,44.888
3.71,5.35436,45.5002
3.711,6.28188,46.0927
3.712,7.5975,46.667
3.713,9.54064,47.2208
3.714,12.8562,47.8261
3.715,16.9712,48.4034
3.716,21.1516,48.9225
3.717,25.4822,49.3323
3.718,29.853,49.6511
3.719,33.9762,49.8523
3.72,37.7762,49.9724
3.721,41.1928,49.9788
3.722,44.2326,49.8829
3.723,46.8087,49.662
3.724,48.8841,49.3248
3.725,50.5409,48.8519
3.726,51.8827,48.2558
3.727,52.9461,47.5409
3.728,53.8448,46.7201
3.729,54.5607,45.7751
3.73,55.1471,44.7211
3.731,55.569,43.5721
3.732,55.87,42.3412
3.733,56.0342,41.0283
3.734,56.0292,39.639
3.735,55.9543,38.1843
3.736,55.7415,36.6822
3.737,55.4103,35.2159
3.738,54.965,33.8178
3.739,54.4254,32.4428
3.74,53.8275,31.1143
3.741,53.1479,29.8157
3.742,52.4655,28.5653
3.743,51.844,27.3435
3.744,51.3414,26.1614
3.745,50.9706,25.0728
3.746,50.6878,24.0822
3.747,50.3412,23.1684
3.748,49.8068,22.3502
3.749,49.1094,21.6044
3.75,48.2421,20.9501
3.751,47.22,20.3555
3.752,46.0511,19.8431
3.753,44.7471,19.3935
3.754,43.31,19.0151
3.755,41.6843,18.6365
3.756,39.8486,18.2812
3.757,37.4929,17.9777
3.758,34.4333,17.7384
3.759,31.5761,17.5384
3.76,29.0933,17.3916
3.761,26.7641,17.2495
3.762,24.3325,17.1233
3.763,21.7635,16.9974
3.764,19.3069,16.8864
3.765,17.2925,16.7856
3.766,15.6998,16.6898
3.767,14.2816,16.6058
3.768,13.0076,16.5385
3.769,11.8863,16.4918
3.77,10.8986,16.4593
3.771,9.95815,16.4479
3.772,8.96615,16.4577
3.773,7.96658,16.5023
3.774,7.06407,16.5964
3.775,6.03941,16.7376
3.776,5.07468,16.9246
3.777,4.28256,17.1419
3.778,3.69488,17.3678
3.779,3.29294,17.6087
3.78,3.05632,17.8633
3.781,2.99895,18.1238
3.782,3.10286,18.3985
3.783,3.22407,18.6693
3.784,3.35094,18.9277
3.785,3.43006,19.1895
3.786,3.51344,19.449
3.787,3.52133,19.7299
3.788,3.49055,20.0263
3.789,3.45174,20.3276
3.79,3.42174,20.6166
3.791,3.38178,20.9047
3.792,3.33604,21.1801
3.793,3.34602,21.4541
3.794,3.33431,21.7253
3.795,3.3218,22.002
3.796,3.3214,22.2666
3.797,3.32211,22.5358
3.798,3.33703,22.7928
3.799,3.35372,23.0551
3.8,3.36379,23.3047
3.801,3.38705,23.5537
3.802,3.39466,23.7741
3.803,3.43094,24.0183
3.804,3.43366,24.2759
3.805,3.46495,24.5513
3.806,3.4885,24.8237
3.807,3.50399,25.1255
3.808,3.5083,25.4271
3.809,3.52397,25.7544
3.81,3.53957,26.0872
3.811,3.5786,26.4575
3.812,3.60432,26.8388
3.813,3.63011,27.251
3.814,3.65566,27.6614
3.815,3.68737,28.0984
3.816,3.68625,28.566
3.817,3.70967,29.0539
3.818,3.75993,29.5673
3.819,3.78662,30.0911
3.82,3.78997,30.584
3.821,3.79643,31.1194
3.822,3.82241,31.6948
3.823,3.84594,32.2537
3.824,3.87805,32.7816
3.825,3.89526,33.3641
3.826,3.8929,34.0045
3.827,3.92822,34.5836
3.828,3.93006,35.0583
3.829,3.94612,35.4971
3.83,3.96106,35.8973
3.831,3.95858,36.2645
3.832,3.94882,36.5704
3.833,3.96587,36.9358
3.834,3.96773,37.3504
3.835,3.99238,37.7766
3.836,3.97643,38.2066
3.837,3.9895,38.643
3.838,3.98603,39.0724
3.839,4.00335,39.4724
3.84,4.05226,39.828
3.841,4.17624,40.2025
3.842,4.43234,40.5929
3.843,4.92467,41.0525
3.844,5.65235,41.5424
3.845,6.74015,42.0104
3.846,8.20451,42.4499
3.847,10.5366,42.8683
3.848,14.212,43.2505
3.849,18.3054,43.6089
3.85,22.3758,43.9239
3.851,26.5711,44.1827
3.852,30.664,44.3724
3.853,34.5311,44.5142
3.854,38.0398,44.6012
3.855,41.1908,44.655
3.856,43.9164,44.6303
3.857,46.2434,44.4914
3.858,48.1139,44.2344
3.859,49.6299,43.8386
3.86,50.8204,43.3462
3.861,51.7828,42.7973
3.862,52.5463,42.135
3.863,53.1893,41.3328
3.864,53.7024,40.4408
3.865,54.081,39.4838
3.866,54.3059,38.3953
3.867,54.3932,37.1287
3.868,54.3373,35.8119
3.869,54.1662,34.5218
3.87,53.871,33.2183
3.871,53.4996,31.9274
3.872,53.0251,30.6886
3.873,52.5093,29.5685
3.874,51.9188,28.4732
3.875,51.3527,27.3826
3.876,50.8784,26.3225
3.877,50.5301,25.2851
3.878,50.3085,24.2858
3.879,50.1073,23.3435
3.88,49.7807,22.4999
3.881,49.2954,21.7664
3.882,48.6375,21.1097
3.883,47.7925,20.5357
3.884,46.7526,20.0103
3.885,45.5724,19.5115
3.886,44.2177,19.0717
3.887,42.7385,18.6815
3.888,41.1123,18.3412
3.889,39.3449,18.0503
3.89,37.1922,17.7996
3.891,34.2973,17.5602
3.892,31.4643,17.3577
3.893,29.0213,17.1871
3.894,26.73,17.0412
3.895,24.3684,16.9151
3.896,21.857,16.8002
3.897,19.4823,16.6765
3.898,17.5468,16.5668
3.899,16.0206,16.4612
3.9,14.6777,16.377
3.901,13.4733,16.2981
3.902,12.3259,16.239
3.903,11.2795,16.1994
3.904,10.3261,16.1905
3.905,9.39994,16.2063
3.906,8.46272,16.2582
3.907,7.49106,16.3482
3.908,6.52682,16.4812
3.909,5.62429,16.6378
3.91,4.75071,16.8225
3.911,4.06117,17.0399
3.912,3.55971,17.2871
3.913,3.23105,17.5468
3.914,3.03688,17.8123
3.915,2.99262,18.0761
3.916,3.09408,18.3451
3.917,3.22593,18.62
3.918,3.35223,18.9111
3.919,3.44809,19.1957
3.92,3.47076,19.4802
3.921,3.48083,19.7675
3.922,3.46083,20.0713
3.923,3.42761,20.3738
3.924,3.41935,20.6881
3.925,3.4087,21.0586
3.926,3.38298,21.4249
3.927,3.37574,21.7145
3.928,3.38945,21.9867
3.929,3.37976,22.2247
3.93,3.38748,22.4531
3.931,3.40925,22.6613
3.932,3.42482,22.8854
3.933,3.43839,23.0989
3.934,3.45355,23.3273
3.935,3.47248,23.5405
3.936,3.48793,23.7662
3.937,3.50486,23.9909
3.938,3.52889,24.2394
3.939,3.53923,24.481
3.94,3.54433,24.7527
3.941,3.55852,25.0378
3.942,3.57911,25.3695
3.943,3.59817,25.7206
3.944,3.63128,26.106
3.945,3.66855,26.4993
3.946,3.69379,26.9272
3.947,3.72118,27.3665
3.948,3.75227,27.8342
3.949,3.78278,28.3194
3.95,3.81574,28.8542
3.951,3.85309,29.4237
3.952,3.85761,30.0174
3.953,3.87956,30.6259
3.954,3.90479,31.2576
3.955,3.93204,31.8889
3.956,3.93755,32.5308
3.957,3.93563,33.1572
3.958,3.96481,33.7769
3.959,3.97548,34.3746
3.96,3.99201,34.9873
3.961,3.98674,35.5824
3.962,4.00966,36.146
3.963,4.01933,36.621
3.964,4.02761,37.0887
3.965,4.01882,37.4789
3.966,4.03505,37.846
3.967,4.02431,38.2641
3.968,4.02814,38.7601
3.969,4.02328,39.291
3.97,4.03585,39.8685
3.971,4.02426,40.4778
3.972,4.0481,41.0887
3.973,4.10112,41.6799
3.974,4.25285,42.2765
3.975,4.53342,42.868
3.976,5.03913,43.4921
3.977,5.84789,44.1538
3.978,7.03101,44.8026
3.979,8.70275,45.4464
3.98,11.5508,46.0616
3.981,15.5574,46.6426
3.982,19.7075,47.1513
3.983,23.9301,47.5874
3.984,28.2997,47.9431
3.985,32.4461,48.2298
3.986,36.2896,48.4276
3.987,39.7898,48.5361
3.988,42.8986,48.5481
3.989,45.5713,48.4635
3.99,47.8281,48.2628
3.991,49.6004,47.9481
3.992,51.0197,47.502
3.993,52.1964,46.9435
3.994,53.1595,46.2379
3.995,53.9276,45.3984
3.996,54.5706,44.4352
3.997,55.0451,43.359
3.998,55.379,42.1783
3.999,55.5609,40.8946
4,55.642,39.5298
4.001,55.5808,38.0859
4.002,55.409,36.59
4.003,55.0977,35.0723
4.004,54.6844,33.6316
4.005,54.16,32.2505
4.006,53.5911,31.0139
4.007,52.9457,29.8369
4.008,52.2502,28.6609
4.009,51.5384,27.5303
4.01,50.9172,26.4365
4.011,50.4224,25.3899
4.012,50.0535,24.3795
4.013,49.7114,23.4464
4.014,49.2436,22.6094
4.015,48.6297,21.8744
4.016,47.8334,21.2262
4.017,46.9146,20.6528
4.018,45.8222,20.1079
4.019,44.5845,19.6325
4.02,43.2171,19.188
4.021,41.6752,18.8086
4.022,39.9745,18.4481
4.023,37.9386,18.1421
4.024,35.091,17.8676
4.025,32.052,17.6402
4.026,29.4658,17.4217
4.027,27.1022,17.2443
4.028,24.7743,17.0893
4.029,22.2699,16.9746
4.03,19.7959,16.8681
4.031,17.6676,16.7906
4.032,16.0462,16.7106
4.033,14.6512,16.6429
4.034,13.3799,16.566
4.035,12.2287,16.5147
4.036,11.2038,16.487
4.037,10.2304,16.4901
4.038,9.30315,16.5027
4.039,8.354,16.5444
4.04,7.438,16.6123
4.041,6.54922,16.7172
4.042,5.54062,16.8598
4.043,4.64646,17.0442
4.044,3.96298,17.2614
4.045,3.48872,17.5078
4.046,3.24383,17.7767
4.047,3.15973,18.0658
4.048,3.23356,18.3425
4.049,3.36364,18.6263
4.05,3.51823,18.9283
4.051,3.55958,19.2541
4.052,3.56933,19.5935
4.053,3.57522,19.9449
4.054,3.57585,20.295
4.055,3.56229,20.6451
4.056,3.54098,20.9874
4.057,3.49526,21.336
4.058,3.46741,21.6734
4.059,3.43088,22.0077
4.06,3.42278,22.3266
4.061,3.42246,22.6417
4.062,3.43128,22.9418
4.063,3.42117,23.2446
4.064,3.45007,23.5144
4.065,3.47172,23.7862
4.066,3.48701,24.0676
4.067,3.49257,24.3675
4.068,3.51093,24.6502
4.069,3.51849,24.9391
4.07,3.53799,25.226
4.071,3.55528,25.5329
4.072,3.56906,25.8418
4.073,3.57945,26.1887
4.074,3.60719,26.5788
4.075,3.62925,27.0111
4.076,3.66265,27.4815
4.077,3.6826,27.979
4.078,3.71249,28.4673
4.079,3.74925,28.9827
4.08,3.786,29.5211
4.081,3.80298,30.0869
4.082,3.84733,30.6216
4.083,3.86987,31.1752
4.084,3.90484,31.7432
4.085,3.9352,32.3477
4.086,3.9517,32.9856
4.087,3.95972,33.639
4.088,3.9819,34.2654
4.089,3.99493,34.9185
4.09,4.0197,35.5915
4.091,4.02759,36.2674
4.092,4.03642,36.9323
4.093,4.06233,37.5901
4.094,4.05858,38.1915
4.095,4.06867,38.7761
4.096,4.07752,39.2548
4.097,4.09019,39.7418
4.098,4.10218,40.2657
4.099,4.10345,40.8456
4.1,4.10022,41.5219
4.101,4.10793,42.2205
4.102,4.09822,42.898
4.103,4.10691,43.5607
4.104,4.11207,44.198
4.105,4.13662,44.8501
4.106,4.22189,45.5012
4.107,4.41814,46.1475
4.108,4.78706,46.8523
4.109,5.40673,47.5503
4.11,6.35221,48.223
4.111,7.66594,48.8364
4.112,9.63705,49.3698
4.113,12.9608,49.8705
4.114,17.0867,50.4171
4.115,21.2421,50.8713
4.116,25.5937,51.2471
4.117,29.9855,51.4895
4.118,34.1244,51.6451
4.119,37.9012,51.6785
4.12,41.2946,51.5908
4.121,44.2595,51.3581
4.122,46.8223,51.0187
4.123,48.927,50.5918
4.124,50.5867,50.0761
4.125,51.9275,49.4368
4.126,53.0316,48.6833
4.127,53.9234,47.782
4.128,54.6405,46.7594
4.129,55.2198,45.6447
4.13,55.6745,44.4261
4.131,55.9847,43.104
4.132,56.1315,41.6873
4.133,56.1452,40.1903
4.134,56.0359,38.6298
4.135,55.8085,37.0695
4.136,55.4762,35.5143
4.137,55.0332,34.0892
4.138,54.488,32.7377
4.139,53.8995,31.4333
4.14,53.2184,30.1971
4.141,52.532,28.9257
4.142,51.8407,27.6891
4.143,51.2403,26.5082
4.144,50.7709,25.3909
4.145,50.4185,24.3573
4.146,50.0375,23.4218
4.147,49.5442,22.5838
4.148,48.8854,21.8446
4.149,48.1408,21.0999
4.15,47.2304,20.4294
4.151,46.1356,19.8249
4.152,44.8702,19.3311
4.153,43.4412,18.9541
4.154,41.8483,18.6653
4.155,40.0839,18.3424
4.156,37.842,18.0814
4.157,34.8097,17.8379
4.158,31.9235,17.6419
4.159,29.4355,17.4401
4.16,27.1098,17.2855
4.161,24.7589,17.1545
4.162,22.2212,17.0646
4.163,19.7684,16.9627
4.164,17.7135,16.8799
4.165,16.1174,16.7857
4.166,14.7102,16.709
4.167,13.4826,16.6378
4.168,12.3718,16.5955
4.169,11.3807,16.5572
4.17,10.419,16.5372
4.171,9.45564,16.5499
4.172,8.48759,16.6026
4.173,7.61218,16.7093
4.174,6.54954,16.8773
4.175,5.5204,17.0491
4.176,4.61548,17.2219
4.177,3.93123,17.4182
4.178,3.47184,17.6386
4.179,3.18092,17.8802
4.18,3.10136,18.1388
4.181,3.24165,18.3751
4.182,3.36043,18.6116
4.183,3.51628,18.8596
4.184,3.61686,19.1291
4.185,3.65241,19.4312
4.186,3.64262,19.7564
4.187,3.62945,20.086
4.188,3.59538,20.4164
4.189,3.5717,20.733
4.19,3.5485,21.047
4.191,3.53753,21.3915
4.192,3.49479,21.757
4.193,3.49197,22.0919
4.194,3.48046,22.4124
4.195,3.49705,22.7474
4.196,3.5072,23.0914
4.197,3.51489,23.4261
4.198,3.52283,23.7634
4.199,3.55842,24.1132
4.2,3.57103,24.4715
4.201,3.58973,24.8383
4.202,3.5968,25.2141
4.203,3.6222,25.5871
4.204,3.6209,25.9708
4.205,3.65862,26.3689
4.206,3.68516,26.7853
4.207,3.70104,27.235
4.208,3.71978,27.708
4.209,3.74499,28.1869
4.21,3.78098,28.6891
4.211,3.80454,29.2078
4.212,3.83149,29.743
4.213,3.86768,30.3022
4.214,3.89953,30.8638
4.215,3.94597,31.4202
4.216,3.95503,32.0114
4.217,3.98964,32.6439
4.218,4.0068,33.2904
4.219,4.03361,33.9089
4.22,4.04848,34.5156
4.221,4.05497,35.1402
4.222,4.07353,35.7849
4.223,4.09811,36.4381
4.224,4.10245,37.0844
4.225,4.11263,37.7063
4.226,4.12011,38.3007
4.227,4.14623,38.7915
4.228,4.16188,39.2534
4.229,4.16267,39.687
