Time C1,Pressure C1, Volume C1,Time C2,Pressure C2, Volume C2,Time C3,Pressure C3, Volume C3
1.557,2.02738,15.076,1.372,25.3187,17.1912,3.629,66.7532,25.1666
1.558,2.04523,15.4711,1.373,22.7442,17.0813,3.63,66.6536,24.3185
1.559,2.06871,15.8933,1.374,20.2197,16.9612,3.631,66.4306,23.4429
1.56,2.09424,16.3055,1.375,18.0231,16.8703,3.632,66.0631,22.5264
1.561,2.10559,16.7394,1.376,16.3212,16.7681,3.633,65.5372,21.5915
1.562,2.14669,17.196,1.377,14.8403,16.6733,3.634,64.8824,20.6117
1.563,2.19355,17.669,1.378,13.5058,16.5912,3.635,64.0752,19.6519
1.564,2.25517,18.1499,1.379,12.3025,16.5423,3.636,63.0929,18.7397
1.565,2.34797,18.6477,1.38,11.2384,16.5049,3.637,61.8819,17.871
1.566,2.45704,19.1735,1.381,10.2509,16.4943,3.638,60.43,17.0569
1.567,2.60116,19.7177,1.382,9.28123,16.5117,3.639,58.6724,16.323
1.568,2.73432,20.2837,1.383,8.32484,16.5674,3.64,56.6251,15.6905
1.569,2.88869,20.8473,1.384,7.37096,16.6597,3.641,54.2717,15.1148
1.57,3.04902,21.3686,1.385,6.42473,16.786,3.642,51.6089,14.5625
1.571,3.18354,21.875,1.386,5.47305,16.9321,3.643,48.6197,14.087
1.572,3.32836,22.3385,1.387,4.60096,17.1137,3.644,45.3061,13.6892
1.573,3.4154,22.7972,1.388,3.96661,17.3326,3.645,41.6493,13.3686
1.574,3.49061,23.2333,1.389,3.48772,17.5809,3.646,37.4456,13.1074
1.575,3.55556,23.6601,1.39,3.20776,17.8526,3.647,32.3359,12.9159
1.576,3.60865,23.9816,1.391,3.03631,18.1452,3.648,27.0517,12.7734
1.577,3.62798,24.2837,1.392,3.05436,18.4158,3.649,22.5298,12.7155
1.578,3.66546,24.5771,1.393,3.18677,18.6804,3.65,18.7723,12.714
1.579,3.66115,24.9066,1.394,3.33428,18.9335,3.651,15.5006,12.7806
1.58,3.67685,25.2106,1.395,3.44614,19.1941,3.652,12.6759,12.8999
1.581,3.67966,25.5467,1.396,3.50437,19.4752,3.653,10.1949,13.1043
1.582,3.68563,25.9314,1.397,3.49553,19.7825,3.654,8.0917,13.4109
1.583,3.66667,26.3647,1.398,3.51271,20.1061,3.655,6.31584,13.8038
1.584,3.66059,26.7941,1.399,3.48263,20.4339,3.656,4.88496,14.1576
1.585,3.66396,27.2947,1.4,3.47141,20.7552,3.657,3.76608,14.5365
1.586,3.7158,27.9257,1.401,3.42991,21.0762,3.658,2.98469,14.963
1.587,3.85961,28.6243,1.402,3.39962,21.394,3.659,2.46197,15.4521
1.588,4.18012,29.3917,1.403,3.36713,21.7124,3.66,2.19799,15.9892
1.589,4.72797,30.2077,1.404,3.37739,22.0206,3.661,2.08844,16.5835
1.59,5.61375,31.072,1.405,3.38514,22.3179,3.662,2.10693,17.2303
1.591,6.9495,31.9621,1.406,3.37855,22.5901,3.663,2.14396,17.9248
1.592,8.87606,32.8925,1.407,3.3824,22.8557,3.664,2.22899,18.6254
1.593,11.9912,33.8198,1.408,3.3962,23.1061,3.665,2.30168,19.3453
1.594,16.6089,34.7714,1.409,3.39695,23.3587,3.666,2.35694,20.0824
1.595,22.13,35.7158,1.41,3.43184,23.5818,3.667,2.37288,20.839
1.596,28.3362,36.6672,1.411,3.4344,23.8057,3.668,2.40452,21.6071
1.597,35.2965,37.583,1.412,3.44484,24.0473,3.669,2.4312,22.3933
1.598,42.4998,38.4944,1.413,3.43702,24.299,3.67,2.43152,23.1825
1.599,49.8141,39.3103,1.414,3.4678,24.527,3.671,2.41974,23.9802
1.6,56.9596,40.1032,1.415,3.4869,24.7594,3.672,2.42657,24.7664
1.601,63.0672,40.7995,1.416,3.5018,25.0034,3.673,2.44637,25.5476
1.602,67.8709,41.4325,1.417,3.50489,25.287,3.674,2.46325,26.2891
1.603,71.439,41.9209,1.418,3.54498,25.6038,3.675,2.47219,27.0235
1.604,73.7752,42.2804,1.419,3.56549,25.9394,3.676,2.49421,27.7577
1.605,75.2532,42.4773,1.42,3.59257,26.2719,3.677,2.52538,28.4925
1.606,76.3055,42.5405,1.421,3.6081,26.6303,3.678,2.56176,29.2155
1.607,77.1739,42.4048,1.422,3.63792,27.0154,3.679,2.59811,29.9216
1.608,77.972,42.0924,1.423,3.66415,27.4286,3.68,2.64525,30.5839
1.609,78.7656,41.5575,1.424,3.70543,27.8685,3.681,2.69472,31.2167
1.61,79.5715,40.8344,1.425,3.72653,28.3385,3.682,2.74275,31.8297
1.611,80.3389,39.9299,1.426,3.75408,28.8923,3.683,2.79587,32.4105
1.612,81.0772,38.855,1.427,3.77413,29.4607,3.684,2.85937,32.9171
1.613,81.7551,37.6312,1.428,3.80438,29.9196,3.685,2.90198,33.3849
1.614,82.3995,36.2608,1.429,3.81842,30.3537,3.686,2.96209,33.8026
1.615,83.0585,34.7634,1.43,3.84381,30.7719,3.687,3.01106,34.2111
1.616,83.7054,33.1563,1.431,3.86137,31.194,3.688,3.07906,34.6667
1.617,84.394,31.5406,1.432,3.89167,31.6537,3.689,3.13393,35.1127
1.618,85.0606,29.8573,1.433,3.8913,32.1478,3.69,3.17585,35.5094
1.619,85.7534,28.1427,1.434,3.91494,32.6506,3.691,3.24331,35.8931
1.62,86.4856,26.3987,1.435,3.93594,33.1579,3.692,3.27277,36.2392
1.621,87.243,24.7251,1.436,3.94189,33.6222,3.693,3.32634,36.5739
1.622,87.9846,23.0946,1.437,3.95194,34.058,3.694,3.37357,36.8995
1.623,88.6693,21.5061,1.438,3.96956,34.4345,3.695,3.40718,37.1777
1.624,89.2764,19.9779,1.439,3.98614,34.8,3.696,3.42985,37.4512
1.625,89.7379,18.5762,1.44,3.98677,35.108,3.697,3.44276,37.7771
1.626,89.9598,17.2776,1.441,4.00482,35.4263,3.698,3.46377,38.0928
1.627,89.8624,16.0147,1.442,3.99035,35.7607,3.699,3.48707,38.3971
1.628,89.3125,14.83,1.443,3.98844,36.1221,3.7,3.51551,38.7015
1.629,88.1836,13.7095,1.444,4.00551,36.5321,3.701,3.51493,38.9893
1.63,86.35,12.6869,1.445,4.01135,36.9623,3.702,3.51769,39.2938
1.631,83.6095,11.7524,1.446,4.01263,37.3968,3.703,3.50851,39.544
1.632,79.871,10.9285,1.447,4.02483,37.8299,3.704,3.50536,39.7424
1.633,75.1305,10.1871,1.448,4.0434,38.2305,3.705,3.49539,39.9043
1.634,69.4701,9.55181,1.449,4.11357,38.6363,3.706,3.49042,40.0318
1.635,62.8232,8.98685,1.45,4.27651,39.0769,3.707,3.47071,40.0992
1.636,55.1708,8.53137,1.451,4.59916,39.5557,3.708,3.46356,40.1011
1.637,47.8842,8.16425,1.452,5.13898,40.0632,3.709,3.49771,40.0322
1.638,41.159,7.91245,1.453,5.97949,40.5634,3.71,3.57314,39.8882
1.639,34.9508,7.72768,1.454,7.16309,41.1041,3.711,3.77747,39.6935
1.64,29.4856,7.63867,1.455,8.78329,41.6419,3.712,4.20901,39.4697
1.641,24.7732,7.55786,1.456,11.4626,42.1751,3.713,4.98049,39.2221
1.642,20.6594,7.55391,1.457,15.3746,42.6571,3.714,6.17742,38.9822
1.643,17.0534,7.55579,1.458,19.482,43.1294,3.715,7.85535,38.7357
1.644,13.8941,7.61963,1.459,23.5977,43.5339,3.716,10.051,38.4712
1.645,11.1081,7.71651,1.46,27.7807,43.8801,3.717,13.0109,38.1671
1.646,8.68701,7.87067,1.461,31.8581,44.1554,3.718,16.7949,37.8503
1.647,6.66322,8.03538,1.462,35.611,44.3809,3.719,21.1453,37.4958
1.648,5.06453,8.24136,1.463,38.979,44.5102,3.72,25.7149,37.1274
1.649,3.87566,8.46241,1.464,41.9866,44.5534,3.721,30.2836,36.741
1.65,3.03954,8.71786,1.465,44.6286,44.4851,3.722,34.9054,36.3666
1.651,2.5301,8.97614,1.466,46.8208,44.3357,3.723,39.4895,35.9331
1.652,2.24671,9.25689,1.467,48.5645,43.9792,3.724,43.7911,35.4702
1.653,2.10062,9.54644,1.468,49.9697,43.487,3.725,47.671,34.9938
1.654,2.01342,9.85814,1.469,51.1002,42.9653,3.726,51.1208,34.5166
1.655,2.01869,10.1692,1.47,51.9605,42.3746,3.727,54.1862,34.0288
1.656,2.01633,10.4853,1.471,52.6833,41.7026,3.728,56.7504,33.5495
1.657,2.03389,10.769,1.472,53.2602,40.9367,3.729,58.8922,32.9479
1.658,2.05012,11.0435,1.473,53.7051,40.0282,3.73,60.6721,32.2808
1.659,2.05654,11.3392,1.474,54.0303,39.0114,3.731,62.168,31.5623
1.66,2.04409,11.6393,1.475,54.214,37.8974,3.732,63.3982,30.8095
1.661,2.03563,11.9479,1.476,54.2547,36.6972,3.733,64.4099,30.0394
1.662,2.00239,12.2572,1.477,54.1706,35.4742,3.734,65.1969,29.252
1.663,1.9667,12.5721,1.478,53.9952,34.2278,3.735,65.7897,28.4333
1.664,1.93084,12.8863,1.479,53.6832,32.995,3.736,66.215,27.5877
1.665,1.8956,13.1911,1.48,53.2614,31.769,3.737,66.4979,26.6614
1.666,1.87488,13.4875,1.481,52.7725,30.6198,3.738,66.6197,25.7015
1.667,1.88315,13.8003,1.482,52.1956,29.5318,3.739,66.6069,24.7686
1.668,1.86642,14.1247,1.483,51.5991,28.4839,3.74,66.4544,23.8531
1.669,1.86797,14.4432,1.484,51.042,27.4829,3.741,66.2072,22.9419
1.67,1.8579,14.7498,1.485,50.6182,26.4778,3.742,65.7953,22.0415
1.671,1.86466,15.0717,1.486,50.2767,25.5026,3.743,65.2313,21.1079
1.672,1.88946,15.4039,1.487,49.9946,24.5601,3.744,64.5217,20.1758
1.673,1.88838,15.7445,1.488,49.6797,23.6707,3.745,63.6809,19.2588
1.674,1.89458,16.0902,1.489,49.2238,22.8752,3.746,62.6265,18.3669
1.675,1.94229,16.4409,1.49,48.64,22.1589,3.747,61.3306,17.5098
1.676,1.96829,16.7901,1.491,47.8861,21.4904,3.748,59.7626,16.7045
1.677,2.00896,17.1766,1.492,46.9404,20.911,3.749,57.9173,15.9767
1.678,2.0363,17.5852,1.493,45.8723,20.3909,3.75,55.7702,15.342
1.679,2.08443,17.9996,1.494,44.612,19.9452,3.751,53.2974,14.8015
1.68,2.14845,18.413,1.495,43.2067,19.4985,3.752,50.5286,14.3419
1.681,2.24245,18.8447,1.496,41.6489,19.1038,3.753,47.4357,13.9501
1.682,2.34312,19.2797,1.497,39.9679,18.7406,3.754,43.9945,13.6313
1.683,2.44468,19.7298,1.498,38.0773,18.4351,3.755,40.2022,13.3434
1.684,2.5473,20.1884,1.499,35.5391,18.125,3.756,35.6962,13.1166
1.685,2.66736,20.6323,1.5,32.5258,17.8575,3.757,30.4554,12.9573
1.686,2.78148,21.0558,1.501,29.8672,17.6246,3.758,25.3914,12.8596
1.687,2.92629,21.4483,1.502,27.4778,17.4627,3.759,21.1649,12.8202
1.688,3.01329,21.816,1.503,25.1271,17.2938,3.76,17.6271,12.8469
1.689,3.11801,22.1525,1.504,22.6289,17.1415,3.761,14.5197,12.9349
1.69,3.18881,22.4669,1.505,20.1504,17.0021,3.762,11.8125,13.086
1.691,3.24292,22.7351,1.506,17.9747,16.8853,3.763,9.48869,13.275
1.692,3.2781,22.9813,1.507,16.3144,16.756,3.764,7.4937,13.5269
1.693,3.32177,23.2248,1.508,14.9125,16.641,3.765,5.85653,13.8607
1.694,3.3361,23.4759,1.509,13.6507,16.521,3.766,4.51707,14.2944
1.695,3.34827,23.7625,1.51,12.485,16.4162,3.767,3.53138,14.7944
1.696,3.33541,24.0819,1.511,11.4259,16.3366,3.768,2.83468,15.3689
1.697,3.34621,24.3904,1.512,10.4344,16.2967,3.769,2.40987,15.9526
1.698,3.33836,24.7179,1.513,9.50538,16.2929,3.77,2.18285,16.5724
1.699,3.33409,25.1101,1.514,8.5507,16.3274,3.771,2.13197,17.238
1.7,3.33347,25.5526,1.515,7.63745,16.389,3.772,2.16555,17.9588
1.701,3.36563,26.0068,1.516,6.61081,16.4824,3.773,2.22182,18.6954
1.702,3.42846,26.4913,1.517,5.64493,16.6326,3.774,2.28569,19.4484
1.703,3.67807,27.1139,1.518,4.77878,16.8349,3.775,2.34723,20.205
1.704,4.14235,27.8141,1.519,4.12017,17.0657,3.776,2.4004,20.9656
1.705,4.86609,28.5785,1.52,3.67263,17.3336,3.777,2.4468,21.7506
1.706,5.97985,29.3772,1.521,3.39747,17.6342,3.778,2.47052,22.5555
1.707,7.60337,30.2487,1.522,3.27918,17.9637,3.779,2.4903,23.3627
1.708,10.0466,31.1143,1.523,3.34831,18.2999,3.78,2.4805,24.1579
1.709,13.8991,31.9744,1.524,3.47704,18.6553,3.781,2.49424,24.9347
1.71,18.9261,32.8082,1.525,3.6169,19.0097,3.782,2.4918,25.6871
1.711,24.7225,33.6417,1.526,3.69236,19.3733,3.783,2.51095,26.4599
1.712,31.2733,34.4095,1.527,3.70284,19.7377,3.784,2.52072,27.2451
1.713,38.1693,35.1149,1.528,3.69233,20.1069,3.785,2.55234,28.0228
1.714,45.0692,35.7339,1.529,3.69642,20.4887,3.786,2.56822,28.7781
1.715,52.0889,36.3194,1.53,3.67551,20.8789,3.787,2.60538,29.5459
1.716,58.5789,36.8242,1.531,3.66049,21.2631,3.788,2.61887,30.3058
1.717,63.931,37.2796,1.532,3.62614,21.6325,3.789,2.66251,31.0594
1.718,68.051,37.6017,1.533,3.59263,21.9859,3.79,2.70504,31.7815
1.719,71.0793,37.8004,1.534,3.53243,22.3322,3.791,2.75245,32.4509
1.72,73.0908,37.86,1.535,3.54149,22.6826,3.792,2.80447,33.0712
1.721,74.4697,37.8087,1.536,3.55598,23.0369,3.793,2.86615,33.6479
1.722,75.4851,37.6028,1.537,3.55615,23.3716,3.794,2.93078,34.169
1.723,76.3703,37.2694,1.538,3.55432,23.6868,3.795,2.99269,34.6254
1.724,77.2158,36.753,1.539,3.57341,24.0061,3.796,3.04304,35.0165
1.725,78.0469,36.0641,1.54,3.58423,24.3291,3.797,3.1071,35.4014
1.726,78.8879,35.2081,1.541,3.59048,24.639,3.798,3.16146,35.7666
1.727,79.7483,34.2026,1.542,3.58328,24.9246,3.799,3.22281,36.1302
1.728,80.5897,33.0561,1.543,3.59851,25.169,3.8,3.26574,36.4672
1.729,81.4575,31.7796,1.544,3.62246,25.4103,3.801,3.32162,36.7897
1.73,82.3242,30.3998,1.545,3.65641,25.6927,3.802,3.3458,37.0882
1.731,83.1863,28.9283,1.546,3.66119,26.0033,3.803,3.39905,37.5136
1.732,84.0756,27.4257,1.547,3.68595,26.3036,3.804,3.43263,37.999
1.733,84.9721,25.9128,1.548,3.69733,26.6045,3.805,3.46376,38.4007
1.734,85.8927,24.396,1.549,3.73341,26.9644,3.806,3.47085,38.7101
1.735,86.8181,22.8665,1.55,3.74596,27.3738,3.807,3.49273,38.9963
1.736,87.7354,21.3303,1.551,3.78388,27.8333,3.808,3.5182,39.2544
1.737,88.6011,19.8027,1.552,3.78793,28.3242,3.809,3.53843,39.5197
1.738,89.3557,18.3542,1.553,3.84784,28.8255,3.81,3.54504,39.7812
1.739,89.98,17.0007,1.554,3.88367,29.3448,3.811,3.56482,40.0534
1.74,90.3525,15.717,1.555,3.90081,29.8911,3.812,3.55878,40.2842
1.741,90.392,14.5119,1.556,3.92784,30.4729,3.813,3.55988,40.4496
1.742,90.03,13.4533,1.557,3.95299,31.1238,3.814,3.56094,40.5596
1.743,89.1833,12.5414,1.558,3.97558,31.8086,3.815,3.57092,40.6058
1.744,87.7329,11.6731,1.559,4.007,32.4717,3.816,3.54709,40.6001
1.745,85.5403,10.8745,1.56,4.04514,33.1358,3.817,3.54061,40.59
1.746,82.4808,10.1472,1.561,4.06548,33.8207,3.818,3.55251,40.5361
1.747,78.4993,9.50275,1.562,4.08385,34.5207,3.819,3.59067,40.4354
1.748,73.6858,8.90461,1.563,4.10229,35.208,3.82,3.69784,40.2954
1.749,68.0507,8.38002,1.564,4.11513,35.8899,3.821,3.9943,40.1337
1.75,61.3988,7.91969,1.565,4.13381,36.5711,3.822,4.58187,39.9519
1.751,53.9296,7.53178,1.566,4.14876,37.2517,3.823,5.54469,39.7576
1.752,46.9458,7.20897,1.567,4.17731,37.9292,3.824,6.97615,39.5096
1.753,40.3715,6.96281,1.568,4.16414,38.5991,3.825,8.90498,39.2331
1.754,34.0938,6.80274,1.569,4.16849,39.1911,3.826,11.487,38.9384
1.755,28.5435,6.73525,1.57,4.18157,39.7391,3.827,14.9238,38.6382
1.756,23.7967,6.70842,1.571,4.18783,40.1949,3.828,19.0602,38.2993
1.757,19.7485,6.75436,1.572,4.1986,40.643,3.829,23.6002,37.9517
1.758,16.2105,6.83125,1.573,4.21055,41.1532,3.83,28.2174,37.5679
1.759,13.0799,6.96398,1.574,4.21368,41.7038,3.831,32.8535,37.1614
1.76,10.3514,7.13195,1.575,4.22489,42.3116,3.832,37.5589,36.7154
1.761,8.00101,7.35371,1.576,4.22758,42.9296,3.833,42.1188,36.2482
1.762,6.07749,7.59793,1.577,4.21729,43.5396,3.834,46.2553,35.744
1.763,4.57055,7.88121,1.578,4.21307,44.1572,3.835,49.9643,35.2382
1.764,3.46427,8.16616,1.579,4.2343,44.7778,3.836,53.2253,34.7233
1.765,2.70242,8.46918,1.58,4.25423,45.3791,3.837,56.0659,34.2189
1.766,2.20828,8.77807,1.581,4.34246,45.9905,3.838,58.451,33.663
1.767,1.95689,9.10129,1.582,4.54345,46.6028,3.839,60.3984,33.0698
1.768,1.85086,9.42783,1.583,4.93407,47.2417,3.84,62.0266,32.4312
1.769,1.83265,9.76482,1.584,5.56496,47.8706,3.841,63.3966,31.752
1.77,1.8642,10.1125,1.585,6.5531,48.533,3.842,64.5198,31.0527
1.771,1.89317,10.4726,1.586,7.92601,49.1379,3.843,65.4265,30.3448
1.772,1.94348,10.8368,1.587,10.0609,49.71,3.844,66.1108,29.4879
1.773,2.00487,11.1883,1.588,13.5663,50.2436,3.845,66.6512,28.4866
1.774,2.03524,11.5298,1.589,17.7661,50.7325,3.846,67.0076,27.5189
1.775,2.03969,11.8615,1.59,21.9833,51.1143,3.847,67.2209,26.5945
1.776,2.03627,12.2122,1.591,26.4226,51.4297,3.848,67.2757,25.6721
1.777,2.0169,12.5513,1.592,30.8295,51.6412,3.849,67.2168,24.7554
1.778,2.00447,12.9023,1.593,34.9381,51.8016,3.85,67.0236,23.8134
1.779,1.96685,13.2511,1.594,38.7273,51.8613,3.851,66.6709,22.8405
1.78,1.94917,13.5902,1.595,42.1234,51.8164,3.852,66.1816,21.8478
1.781,1.91891,13.9005,1.596,45.0983,51.6468,3.853,65.57,20.8495
1.782,1.893,14.2104,1.597,47.6091,51.4092,3.854,64.8165,19.8757
1.783,1.8647,14.495,1.598,49.6247,51.0135,3.855,63.8816,18.9305
1.784,1.86479,14.8093,1.599,51.2125,50.4763,3.856,62.716,18.0539
1.785,1.87163,15.1598,1.6,52.4812,49.8239,3.857,61.3159,17.2466
1.786,1.87166,15.5155,1.601,53.5323,49.0737,3.858,59.6432,16.4866
1.787,1.87659,15.8571,1.602,54.383,48.1853,3.859,57.6694,15.7869
1.788,1.90327,16.2072,1.603,55.0845,47.1764,3.86,55.3807,15.1513
1.789,1.92521,16.5452,1.604,55.627,46.0596,3.861,52.7767,14.5861
1.79,1.95403,16.9033,1.605,56.0547,44.8227,3.862,49.8414,14.0897
1.791,1.98119,17.278,1.606,56.3197,43.4769,3.863,46.5865,13.6619
1.792,2.02054,17.656,1.607,56.452,42.0512,3.864,42.992,13.3235
1.793,2.06685,17.9959,1.608,56.4305,40.5356,3.865,38.8858,13.0583
1.794,2.12751,18.3821,1.609,56.3373,38.9433,3.866,33.906,12.8625
1.795,2.20382,18.8049,1.61,56.0852,37.3653,3.867,28.5349,12.7284
1.796,2.30873,19.2679,1.611,55.7268,35.8015,3.868,23.7421,12.6796
1.797,2.39243,19.7558,1.612,55.2518,34.3382,3.869,19.7888,12.6961
1.798,2.49811,20.2489,1.613,54.6825,32.9664,3.87,16.3917,12.7753
1.799,2.58921,20.7349,1.614,54.0386,31.6262,3.871,13.4139,12.8824
1.8,2.69063,21.207,1.615,53.3403,30.355,3.872,10.8443,13.0626
1.801,2.75914,21.6459,1.616,52.6186,29.1016,3.873,8.63819,13.3295
1.802,2.8521,22.0709,1.617,51.9184,27.8908,3.874,6.7702,13.6703
1.803,2.91613,22.4671,1.618,51.3399,26.7289,3.875,5.25557,14.0549
1.804,3.00004,22.8436,1.619,50.9082,25.63,3.876,4.05364,14.49
1.805,3.04476,23.1854,1.62,50.556,24.6143,3.877,3.18406,14.9966
1.806,3.12533,23.4948,1.621,50.1684,23.6985,3.878,2.59541,15.5475
1.807,3.18236,23.7469,1.622,49.6455,22.8487,3.879,2.27293,16.1292
1.808,3.25761,23.9892,1.623,48.9748,22.0987,3.88,2.14459,16.7426
1.809,3.2902,24.2065,1.624,48.1727,21.4085,3.881,2.12957,17.3909
1.81,3.31111,24.4485,1.625,47.2203,20.8085,3.882,2.17862,18.0799
1.811,3.31196,24.7017,1.626,46.0609,20.2328,3.883,2.24893,18.8092
1.812,3.32274,25.0048,1.627,44.7382,19.7254,3.884,2.32391,19.5606
1.813,3.31402,25.3591,1.628,43.2645,19.2388,3.885,2.38379,20.3105
1.814,3.32658,25.7241,1.629,41.6745,18.8178,3.886,2.40287,21.076
1.815,3.30622,26.076,1.63,39.8963,18.4617,3.887,2.4337,21.8293
1.816,3.31441,26.4714,1.631,37.5706,18.1844,3.888,2.46317,22.6044
1.817,3.36052,26.9023,1.632,34.4573,17.9366,3.889,2.46247,23.3952
1.818,3.52513,27.4071,1.633,31.5536,17.7467,3.89,2.45097,24.1938
1.819,3.85181,27.9589,1.634,29.0457,17.5468,3.891,2.47236,24.9715
1.82,4.43653,28.5579,1.635,26.6844,17.3893,3.892,2.4845,25.7818
1.821,5.35438,29.1904,1.636,24.2496,17.266,3.893,2.5035,26.6191
1.822,6.71378,29.8733,1.637,21.6787,17.1801,3.894,2.51999,27.4606
1.823,8.64382,30.579,1.638,19.2481,17.073,3.895,2.54452,28.2761
1.824,11.7051,31.3353,1.639,17.259,16.9787,3.896,2.56242,29.084
1.825,16.2118,32.0799,1.64,15.6846,16.8893,3.897,2.59954,29.8586
1.826,21.7238,32.7886,1.641,14.3259,16.8152,3.898,2.64006,30.6242
1.827,27.9981,33.4645,1.642,13.1446,16.7431,3.899,2.68287,31.3674
1.828,34.7576,34.1135,1.643,12.0231,16.6802,3.9,2.73195,32.0753
1.829,41.5901,34.7072,1.644,10.9945,16.6317,3.901,2.77796,32.7286
1.83,48.5559,35.2465,1.645,10.0423,16.6175,3.902,2.8351,33.3342
1.831,55.293,35.691,1.646,9.15471,16.6527,3.903,2.89453,33.8697
1.832,61.0781,36.0328,1.647,8.16805,16.7209,3.904,2.95861,34.3655
1.833,65.5798,36.2871,1.648,7.0772,16.8144,3.905,3.01083,34.8109
1.834,68.9925,36.4918,1.649,6.03079,16.9431,3.906,3.06631,35.2255
1.835,71.4049,36.5765,1.65,5.13952,17.1059,3.907,3.10685,35.5786
1.836,73.0369,36.5224,1.651,4.37528,17.2983,3.908,3.17285,35.9034
1.837,74.2027,36.3175,1.652,3.80664,17.5221,3.909,3.21181,36.166
1.838,75.1896,35.9545,1.653,3.40218,17.7697,3.91,3.27382,36.4223
1.839,76.0733,35.4346,1.654,3.23774,18.0482,3.911,3.31998,36.6425
1.84,76.9622,34.7579,1.655,3.26247,18.3664,3.912,3.36774,36.9179
1.841,77.8389,33.9332,1.656,3.41758,18.6756,3.913,3.39591,37.2083
1.842,78.7489,32.9831,1.657,3.55722,18.986,3.914,3.42894,37.5139
1.843,79.6657,31.895,1.658,3.64596,19.2981,3.915,3.45232,37.8394
1.844,80.5665,30.6845,1.659,3.6951,19.608,3.916,3.48042,38.1951
1.845,81.4773,29.3585,1.66,3.69523,19.9328,3.917,3.50854,38.542
1.846,82.3958,27.9441,1.661,3.66926,20.261,3.918,3.53073,38.8706
1.847,83.3119,26.4731,1.662,3.66835,20.5962,3.919,3.53468,39.1941
1.848,84.2602,24.9936,1.663,3.63468,20.9282,3.92,3.54823,39.5066
1.849,85.2061,23.5051,1.664,3.58455,21.261,3.921,3.54189,39.7997
1.85,86.1529,22.0519,1.665,3.56622,21.5888,3.922,3.54118,40.0365
1.851,87.0565,20.617,1.666,3.54826,21.9065,3.923,3.54694,40.2039
1.852,87.921,19.2244,1.667,3.5114,22.1992,3.924,3.538,40.2814
1.853,88.6967,17.8461,1.668,3.50446,22.5056,3.925,3.50804,40.2695
1.854,89.3299,16.4852,1.669,3.51188,22.8202,3.926,3.51378,40.2177
1.855,89.7215,15.2094,1.67,3.51292,23.1338,3.927,3.5151,40.1197
1.856,89.8421,14.0487,1.671,3.51174,23.4311,3.928,3.53801,40.0123
1.857,89.6009,12.9788,1.672,3.53512,23.7393,3.929,3.60726,39.8734
1.858,88.9601,12.0109,1.673,3.53591,24.046,3.93,3.83473,39.694
1.859,87.7473,11.1299,1.674,3.55359,24.3652,3.931,4.29819,39.4865
1.86,85.8505,10.3278,1.675,3.56196,24.6793,3.932,5.11123,39.2812
1.861,83.1385,9.60655,1.676,3.58072,24.9982,3.933,6.36086,39.0602
1.862,79.5794,8.95921,1.677,3.5812,25.3136,3.934,8.0824,38.7763
1.863,75.1767,8.39679,1.678,3.59711,25.6548,3.935,10.3317,38.4526
1.864,70.0021,7.91571,1.679,3.61282,26.0029,3.936,13.3724,38.1152
1.865,64.0231,7.51372,1.68,3.63287,26.3827,3.937,17.2457,37.775
1.866,57.0184,7.17062,1.681,3.66659,26.7771,3.938,21.6457,37.4178
1.867,49.9312,6.88881,1.682,3.70557,27.2074,3.939,26.2124,37.0391
1.868,43.3977,6.64988,1.683,3.71613,27.6556,3.94,30.7745,36.643
1.869,37.0699,6.46971,1.684,3.76397,28.1622,3.941,35.3727,36.2598
1.87,31.1373,6.33406,1.685,3.77994,28.7029,3.942,40.0076,35.7916
1.871,25.9006,6.2646,1.686,3.81963,29.2255,3.943,44.3342,35.2338
1.872,21.4086,6.26689,1.687,3.83276,29.7229,3.944,48.2063,34.6542
1.873,17.5745,6.32742,1.688,3.8847,30.3159,3.945,51.6366,34.0551
1.874,14.229,6.44098,1.689,3.89527,30.9876,3.946,54.6435,33.409
1.875,11.3096,6.60076,1.69,3.91408,31.6049,3.947,57.1968,32.7319
1.876,8.80194,6.79683,1.691,3.92795,32.1591,3.948,59.3097,32.0294
1.877,6.71697,7.02967,1.692,3.97419,32.7717,3.949,61.0668,31.3111
1.878,5.0439,7.30192,1.693,3.99538,33.4355,3.95,62.5508,30.5863
1.879,3.75716,7.59853,1.694,4.02282,34.1259,3.951,63.7602,29.8553
1.88,2.84196,7.90858,1.695,4.04809,34.814,3.952,64.742,29.1273
1.881,2.24117,8.23862,1.696,4.04947,35.489,3.953,65.5017,28.3911
1.882,1.90991,8.59649,1.697,4.06653,36.1565,3.954,66.0988,27.6242
1.883,1.76604,8.96758,1.698,4.09375,36.8195,3.955,66.4975,26.8303
1.884,1.74465,9.34141,1.699,4.09583,37.4708,3.956,66.7757,25.9794
1.885,1.78185,9.72542,1.7,4.11562,38.0976,3.957,66.9034,25.1108
1.886,1.8304,10.1149,1.701,4.12531,38.6917,3.958,66.8983,24.2223
1.887,1.90306,10.5144,1.702,4.1447,39.2589,3.959,66.771,23.3183
1.888,1.95488,10.9132,1.703,4.13343,39.7965,3.96,66.5187,22.3775
1.889,2.00041,11.3317,1.704,4.15085,40.3004,3.961,66.1219,21.428
1.89,2.04483,11.7998,1.705,4.14143,40.7698,3.962,65.5743,20.45
1.891,2.05463,12.2614,1.706,4.14102,41.2712,3.963,64.839,19.4856
