Time A1,Pressure A1,Volume A1,Time A2,Pressure A2,Volume A2,Time A3,Pressure A3,Volume A3
5.584,4.62032,32.7394,7.182,7.23642,26.1813,3.348,5.33735,20.0808
5.585,4.7161,33.0552,7.183,7.2617,26.4728,3.349,5.40587,20.2659
5.586,4.81629,33.3233,7.184,7.29989,26.759,3.35,5.41691,20.4454
5.587,4.91213,33.6065,7.185,7.33087,27.0412,3.351,5.43909,20.6241
5.588,5.0378,33.9315,7.186,7.38366,27.3293,3.352,5.46025,20.8063
5.589,5.14058,34.2733,7.187,7.43324,27.6138,3.353,5.4696,20.9917
5.59,5.24552,34.6487,7.188,7.45639,27.9067,3.354,5.45985,21.1592
5.591,5.35278,35.0143,7.189,7.48982,28.1423,3.355,5.46009,21.3205
5.592,5.47337,35.4641,7.19,7.51419,28.2712,3.356,5.47,21.4766
5.593,5.59393,35.9337,7.191,7.53408,28.3507,3.357,5.47062,21.6091
5.594,5.71081,36.4247,7.192,7.53644,28.4878,3.358,5.47538,21.7175
5.595,5.8065,36.9095,7.193,7.52982,28.6038,3.359,5.49707,21.8068
5.596,5.91205,37.2588,7.194,7.54606,28.7452,3.36,5.49801,21.8757
5.597,5.96954,37.5086,7.195,7.52567,28.8805,3.361,5.53584,21.942
5.598,6.04198,37.6345,7.196,7.53327,29.0455,3.362,5.59446,21.994
5.599,6.07639,37.662,7.197,7.53534,29.2171,3.363,5.69575,22.0134
5.6,6.12157,37.6373,7.198,7.53444,29.4332,3.364,5.82826,22.0137
5.601,6.1512,37.5495,7.199,7.57519,29.683,3.365,6.04821,22.0271
5.602,6.18182,37.4018,7.2,7.70199,29.9744,3.366,6.35336,22.0458
5.603,6.17874,37.2778,7.201,7.91437,30.3026,3.367,6.85827,22.0641
5.604,6.19521,37.1828,7.202,8.39221,30.7235,3.368,7.57879,22.0701
5.605,6.19495,37.1531,7.203,9.30526,31.2392,3.369,8.60233,22.0934
5.606,6.20218,37.1937,7.204,11.5843,31.8014,3.37,10.0808,22.1192
5.607,6.19043,37.2676,7.205,16.0778,32.3993,3.371,12.175,22.1341
5.608,6.18017,37.4422,7.206,20.967,32.9732,3.372,14.7117,22.1393
5.609,6.18834,37.6086,7.207,26.8827,33.5332,3.373,17.7516,22.1464
5.61,6.19209,37.8059,7.208,33.6673,34.1431,3.374,21.1627,22.1361
5.611,6.20033,38.0297,7.209,41.0071,34.7724,3.375,24.8465,22.1085
5.612,6.26133,38.1796,7.21,48.7966,35.3334,3.376,28.8334,22.0597
5.613,6.38056,38.2695,7.211,56.9708,35.8309,3.377,33.1,21.998
5.614,6.61935,38.2015,7.212,65.6809,36.3415,3.378,37.5931,21.9121
5.615,7.03283,38.0762,7.213,74.8488,36.8547,3.379,42.2029,21.8094
5.616,7.72827,37.9469,7.214,83.9746,37.3781,3.38,46.7232,21.6884
5.617,8.86402,37.7741,7.215,91.7763,37.9091,3.381,50.924,21.5591
5.618,10.7443,37.6121,7.216,97.4185,38.4455,3.382,54.6574,21.4021
5.619,14.415,37.4429,7.217,100.729,38.9768,3.383,58.0363,21.2146
5.62,19.7928,37.3008,7.218,102.308,39.4327,3.384,61.0083,21.0078
5.621,25.986,37.2796,7.219,102.929,39.8367,3.385,63.609,20.7921
5.622,32.7345,37.3757,7.22,103.382,40.1882,3.386,65.9025,20.553
5.623,39.673,37.546,7.221,104.083,40.4751,3.387,67.9894,20.3068
5.624,46.4131,37.826,7.222,105.03,40.6935,3.388,69.9221,20.0421
5.625,52.8446,38.1139,7.223,106.141,40.813,3.389,71.7283,19.757
5.626,59.0027,38.4903,7.224,107.254,40.7972,3.39,73.3962,19.4469
5.627,64.9078,38.8324,7.225,108.261,40.6673,3.391,74.9255,19.1196
5.628,70.762,39.1679,7.226,109.119,40.4067,3.392,76.3048,18.7614
5.629,76.5546,39.4264,7.227,109.785,40.0235,3.393,77.5001,18.377
5.63,82.0326,39.5389,7.228,110.328,39.4956,3.394,78.5337,17.9761
5.631,86.5045,39.5712,7.229,110.728,38.8497,3.395,79.4624,17.5658
5.632,89.7606,39.5555,7.23,111.03,38.1245,3.396,80.2169,17.1195
5.633,91.9213,39.3604,7.231,111.286,37.2968,3.397,80.8505,16.6357
5.634,93.2052,39.0464,7.232,111.693,36.4009,3.398,81.3495,16.1397
5.635,93.8973,38.5498,7.233,111.735,35.4532,3.399,81.7448,15.6348
5.636,94.3082,37.9241,7.234,111.383,34.511,3.4,82.0492,15.132
5.637,94.5718,37.3005,7.235,111.236,33.5614,3.401,82.2194,14.6326
5.638,94.7486,36.6597,7.236,111.214,32.6094,3.402,82.249,14.1355
5.639,94.8856,36.0596,7.237,111.289,31.6455,3.403,82.1559,13.6493
5.64,94.9639,35.4865,7.238,111.475,30.684,3.404,81.9141,13.1974
5.641,94.9799,34.8801,7.239,111.735,29.7085,3.405,81.5277,12.767
5.642,94.9278,34.273,7.24,112.095,28.7468,3.406,80.9814,12.3523
5.643,94.7328,33.6085,7.241,112.56,27.8015,3.407,80.3046,11.977
5.644,94.4186,32.9126,7.242,113.161,26.9126,3.408,79.4938,11.6482
5.645,93.9645,32.1608,7.243,113.839,26.0463,3.409,78.54,11.3471
5.646,93.3584,31.3082,7.244,114.48,25.1559,3.41,77.4431,11.0545
5.647,92.65,30.4353,7.245,114.885,24.2774,3.411,76.2167,10.7755
5.648,91.8289,29.4958,7.246,114.871,23.4006,3.412,74.7862,10.5265
5.649,90.9005,28.4903,7.247,114.294,22.5671,3.413,73.1482,10.3182
5.65,89.8714,27.4647,7.248,113.066,21.7859,3.414,71.2391,10.1406
5.651,88.7436,26.3506,7.249,110.961,21.0387,3.415,69.0184,9.99398
5.652,87.5449,25.2081,7.25,107.317,20.3095,3.416,66.4893,9.87781
5.653,86.2171,24.1559,7.251,99.7488,19.6595,3.417,63.6074,9.7963
5.654,84.8147,23.1763,7.252,88.853,19.115,3.418,60.299,9.7405
5.655,83.3745,22.4285,7.253,78.4446,18.6432,3.419,56.4774,9.70154
5.656,81.8658,21.8458,7.254,69.0575,18.2282,3.42,52.0483,9.68347
5.657,80.3272,21.4063,7.255,60.1685,17.8716,3.421,47.1004,9.68964
5.658,78.6847,21.1205,7.256,51.8619,17.542,3.422,42.0456,9.71605
5.659,76.8417,20.9059,7.257,44.4646,17.2471,3.423,37.338,9.76686
5.66,74.5625,20.825,7.258,37.9052,16.9528,3.424,33.0248,9.84331
5.661,71.0992,20.7683,7.259,32.1113,16.7024,3.425,29.0596,9.94296
5.662,65.1399,20.7604,7.26,27.0405,16.4861,3.426,25.4515,10.0653
5.663,58.8094,20.769,7.261,22.5845,16.3223,3.427,22.232,10.2023
5.664,53.4835,20.7618,7.262,18.7649,16.194,3.428,19.3936,10.3438
5.665,48.4363,20.7587,7.263,15.5358,16.1179,3.429,16.9154,10.4867
5.666,43.3851,20.7747,7.264,12.9121,16.1018,3.43,14.4991,10.643
5.667,38.3819,20.7406,7.265,10.8917,16.138,3.431,12.3465,10.811
5.668,33.6496,20.7253,7.266,9.48233,16.1818,3.432,10.5495,10.9887
5.669,29.323,20.6682,7.267,8.51204,16.2504,3.433,9.01631,11.1745
5.67,25.31,20.6025,7.268,7.88056,16.3441,3.434,7.75383,11.3652
5.671,21.6134,20.6531,7.269,7.4654,16.4823,3.435,6.71685,11.5626
5.672,18.2171,20.758,7.27,7.16454,16.665,3.436,5.89672,11.7597
5.673,15.1774,20.944,7.271,6.89543,16.8953,3.437,5.2931,11.9514
5.674,12.4644,21.2186,7.272,6.6678,17.1555,3.438,4.86734,12.1453
5.675,10.0988,21.5563,7.273,6.51683,17.4378,3.439,4.56707,12.3366
5.676,8.08354,21.9994,7.274,6.38826,17.7377,3.44,4.38094,12.5289
5.677,6.40883,22.4592,7.275,6.26923,18.038,3.441,4.2853,12.7082
5.678,5.06597,22.9688,7.276,6.18455,18.3074,3.442,4.22325,12.8964
5.679,4.08033,23.4193,7.277,6.08936,18.5758,3.443,4.20054,13.0932
5.68,3.40679,23.757,7.278,6.02054,18.8328,3.444,4.20914,13.2892
5.681,2.9767,24.0533,7.279,5.94439,19.1067,3.445,4.23898,13.4761
5.682,2.7206,24.2878,7.28,5.88209,19.3811,3.446,4.26864,13.6795
5.683,2.61951,24.5075,7.281,5.83153,19.6718,3.447,4.31247,13.8818
5.684,2.6032,24.7386,7.282,5.7994,19.9838,3.448,4.35511,14.072
5.685,2.63404,24.9699,7.283,5.7988,20.3018,3.449,4.39436,14.252
5.686,2.65771,25.2369,7.284,5.83685,20.6148,3.45,4.41322,14.4489
5.687,2.70963,25.5762,7.285,5.87178,20.9324,3.451,4.46481,14.646
5.688,2.74872,25.9378,7.286,5.93821,21.2275,3.452,4.5209,14.8525
5.689,2.80818,26.4215,7.287,6.01276,21.5174,3.453,4.55403,15.0532
5.69,2.86838,26.9695,7.288,6.09557,21.817,3.454,4.6066,15.2531
5.691,2.93581,27.5904,7.289,6.15255,22.1245,3.455,4.64984,15.4526
5.692,3.0083,28.2858,7.29,6.25295,22.4467,3.456,4.67703,15.6519
5.693,3.10926,29.0316,7.291,6.34426,22.7655,3.457,4.70855,15.8444
5.694,3.22693,29.8417,7.292,6.42751,23.0764,3.458,4.75605,16.0294
5.695,3.36135,30.6035,7.293,6.52653,23.376,3.459,4.79677,16.2031
5.696,3.47332,31.2891,7.294,6.61513,23.6442,3.46,4.83547,16.3802
5.697,3.6267,31.886,7.295,6.70841,23.8971,3.461,4.88106,16.5385
5.698,3.74553,32.3628,7.296,6.80815,24.1144,3.462,4.91767,16.7046
5.699,3.86148,32.8058,7.297,6.90034,24.3358,3.463,4.94581,16.8796
5.7,3.97248,33.2205,7.298,6.96781,24.5791,3.464,4.98524,17.0465
5.701,4.10129,33.5784,7.299,7.02012,24.8372,3.465,5.04381,17.1927
5.702,4.1925,33.9192,7.3,7.07152,25.0749,3.466,5.08829,17.3317
5.703,4.3118,34.2169,7.301,7.08528,25.3077,3.467,5.13978,17.4504
5.704,4.40711,34.4878,7.302,7.09349,25.5111,3.468,5.16715,17.5873
5.705,4.50581,34.8187,7.303,7.10154,25.7258,3.469,5.20724,17.7397
5.706,4.61416,35.1526,7.304,7.11665,25.982,3.47,5.25105,17.9062
5.707,4.72281,35.5362,7.305,7.1264,26.2242,3.471,5.28149,18.073
5.708,4.80933,35.9311,7.306,7.16648,26.3981,3.472,5.32887,18.2445
5.709,4.90025,36.3544,7.307,7.1868,26.5827,3.473,5.34926,18.4093
5.71,4.96553,36.8136,7.308,7.20981,26.7772,3.474,5.39482,18.5914
5.711,5.04956,37.2603,7.309,7.24802,26.9846,3.475,5.41957,18.7931
5.712,5.10218,37.6668,7.31,7.29892,27.2196,3.476,5.43662,18.9887
5.713,5.17675,37.9341,7.311,7.31601,27.4602,3.477,5.44869,19.1741
5.714,5.22385,38.0313,7.312,7.36162,27.7174,3.478,5.47265,19.355
5.715,5.27941,38.0574,7.313,7.39548,27.975,3.479,5.48504,19.5259
5.716,5.31828,37.9996,7.314,7.4451,28.1906,3.48,5.50285,19.6898
5.717,5.34909,37.9032,7.315,7.46975,28.3862,3.481,5.50653,19.8496
5.718,5.36571,37.7889,7.316,7.49088,28.5457,3.482,5.51713,20.0048
5.719,5.4059,37.5805,7.317,7.51455,28.6968,3.483,5.51053,20.1391
5.72,5.42214,37.3691,7.318,7.524,28.7909,3.484,5.52989,20.2371
5.721,5.44077,37.2716,7.319,7.52357,28.8909,3.485,5.52539,20.2958
5.722,5.44568,37.2293,7.32,7.53047,28.9871,3.486,5.5399,20.3366
5.723,5.45991,37.2952,7.321,7.52493,29.1132,3.487,5.5679,20.3545
5.724,5.46007,37.3959,7.322,7.52325,29.1805,3.488,5.62325,20.3723
5.725,5.48005,37.5762,7.323,7.51902,29.29,3.489,5.69281,20.3816
5.726,5.4798,37.7984,7.324,7.51486,29.4387,3.49,5.82642,20.3834
5.727,5.5169,38.0529,7.325,7.54356,29.6391,3.491,6.00603,20.3752
5.728,5.5434,38.3389,7.326,7.65352,29.8266,3.492,6.28041,20.378
5.729,5.62088,38.5163,7.327,7.87609,30.115,3.493,6.68309,20.3879
5.73,5.80193,38.5966,7.328,8.29479,30.5089,3.494,7.31015,20.4249
5.731,6.15943,38.6067,7.329,9.16068,30.9936,3.495,8.18958,20.4792
5.732,6.72594,38.5514,7.33,11.2105,31.6294,3.496,9.47625,20.5388
5.733,7.65193,38.4878,7.331,15.5122,32.3055,3.497,11.3464,20.6025
5.734,9.127,38.3957,7.332,20.2846,33.0327,3.498,13.7394,20.6657
5.735,11.7558,38.2546,7.333,26.0345,33.764,3.499,16.5668,20.7301
5.736,16.1568,38.1364,7.334,32.7172,34.5434,3.5,19.8289,20.7849
5.737,21.6397,38.0675,7.335,39.9845,35.3235,3.501,23.4195,20.8338
5.738,27.732,38.0661,7.336,47.6845,36.1379,3.502,27.2707,20.895
5.739,34.2278,38.1962,7.337,55.7791,36.9117,3.503,31.3548,20.9496
5.74,40.735,38.3563,7.338,64.4051,37.588,3.504,35.6865,20.971
5.741,47.0473,38.63,7.339,73.4975,38.1822,3.505,40.1562,20.9747
5.742,53.0832,38.92,7.34,82.6011,38.7435,3.506,44.6801,20.9755
5.743,58.9324,39.1785,7.341,90.5699,39.2624,3.507,48.985,20.9713
5.744,64.6279,39.399,7.342,96.4495,39.7482,3.508,52.8748,20.9713
5.745,70.2423,39.5469,7.343,100.052,40.1866,3.509,56.3172,20.9551
5.746,75.6672,39.6147,7.344,101.934,40.5608,3.51,59.4117,20.9006
5.747,80.4892,39.5711,7.345,102.901,40.8103,3.511,62.0845,20.8183
5.748,84.1273,39.415,7.346,103.521,40.9813,3.512,64.4607,20.7105
5.749,86.6347,39.1751,7.347,104.115,41.106,3.513,66.5665,20.5817
5.75,88.1935,38.7919,7.348,104.929,41.1769,3.514,68.5004,20.4408
5.751,89.0993,38.2584,7.349,105.937,41.1559,3.515,70.2712,20.2682
5.752,89.6358,37.6091,7.35,106.963,41.0477,3.516,71.9214,20.0386
5.753,90.0171,36.8465,7.351,107.907,40.8027,3.517,73.4409,19.771
5.754,90.247,36.1135,7.352,108.7,40.447,3.518,74.8167,19.4716
5.755,90.4491,35.4631,7.353,109.332,39.9232,3.519,76.0155,19.1415
5.756,90.5954,34.8358,7.354,109.806,39.2612,3.52,77.0732,18.7712
5.757,90.6644,34.2784,7.355,110.126,38.5028,3.521,77.9923,18.3607
5.758,90.5846,33.6809,7.356,110.312,37.648,3.522,78.7865,17.9042
5.759,90.4195,33.0436,7.357,110.422,36.7036,3.523,79.4104,17.4166
5.76,90.1317,32.388,7.358,110.456,35.6758,3.524,79.9247,16.9052
5.761,89.7018,31.7181,7.359,110.443,34.6253,3.525,80.3194,16.3849
5.762,89.1326,31.0118,7.36,110.372,33.542,3.526,80.5709,15.864
5.763,88.4299,30.1984,7.361,110.286,32.4158,3.527,80.7404,15.3428
5.764,87.6274,29.3461,7.362,110.257,31.2749,3.528,80.8012,14.8337
5.765,86.751,28.4664,7.363,110.309,30.1966,3.529,80.7099,14.3346
5.766,85.767,27.5386,7.364,110.456,29.1192,3.53,80.5119,13.8506
5.767,84.6672,26.5876,7.365,110.683,28.0545,3.531,80.1643,13.3948
5.768,83.4919,25.5804,7.366,110.958,27.0058,3.532,79.656,12.9738
5.769,82.2846,24.5122,7.367,111.374,26.0838,3.533,78.9908,12.5865
5.77,81.0343,23.5673,7.368,111.906,25.2415,3.534,78.1739,12.2422
5.771,79.6915,22.7629,7.369,112.538,24.4701,3.535,77.2019,11.9325
5.772,78.3114,22.1222,7.37,113.161,23.7625,3.536,76.1256,11.649
5.773,76.8551,21.6503,7.371,113.617,23.0373,3.537,74.8705,11.3993
5.774,75.277,21.279,7.372,113.649,22.3621,3.538,73.4747,11.1759
5.775,73.5114,21.0443,7.373,113.145,21.7118,3.539,71.8645,10.9867
5.776,71.3569,20.877,7.374,111.959,21.1126,3.54,70.0224,10.8398
5.777,68.3898,20.7983,7.375,109.959,20.505,3.541,67.887,10.7409
5.778,63.1736,20.7703,7.376,106.43,19.9346,3.542,65.4511,10.6854
5.779,56.5916,20.7452,7.377,99.0763,19.3234,3.543,62.6505,10.6634
5.78,51.0675,20.7509,7.378,88.2779,18.7443,3.544,59.5041,10.6451
5.781,46.0798,20.7422,7.379,77.9728,18.2551,3.545,55.8532,10.6502
5.782,41.1389,20.6815,7.38,68.6748,17.8257,3.546,51.5864,10.6821
5.783,36.174,20.5998,7.381,59.8914,17.4116,3.547,46.7866,10.7371
5.784,31.3456,20.5201,7.382,51.615,17.0387,3.548,41.8761,10.7974
5.785,26.9331,20.4478,7.383,44.2112,16.6824,3.549,37.2325,10.872
5.786,22.9516,20.4304,7.384,37.713,16.3731,3.55,32.9796,10.9476
5.787,19.3121,20.4295,7.385,31.9617,16.1112,3.551,29.0765,11.043
5.788,15.9986,20.539,7.386,26.9097,15.907,3.552,25.5062,11.1545
5.789,13.0234,20.742,7.387,22.5164,15.7366,3.553,22.2783,11.2867
5.79,10.3981,21.0272,7.388,18.7087,15.6199,3.554,19.4382,11.4249
5.791,8.08478,21.4322,7.389,15.482,15.5337,3.555,16.9533,11.5754
5.792,6.13146,21.8846,7.39,12.8559,15.5038,3.556,14.6473,11.7323
5.793,4.55091,22.423,7.391,10.8379,15.5034,3.557,12.4643,11.9065
5.794,3.31368,22.9681,7.392,9.42513,15.5449,3.558,10.6363,12.0889
5.795,2.4016,23.5001,7.393,8.47416,15.6056,3.559,9.08753,12.2804
5.796,1.78548,24.0031,7.394,7.82331,15.7097,3.56,7.80484,12.4874
5.797,1.40706,24.3724,7.395,7.43494,15.8749,3.561,6.75209,12.7086
5.798,1.20078,24.7011,7.396,7.09642,16.1028,3.562,5.91438,12.9293
5.799,1.14139,25.004,7.397,6.83265,16.3565,3.563,5.2879,13.152
5.8,1.14518,25.298,7.398,6.5869,16.6465,3.564,4.86679,13.3682
5.801,1.2278,25.5959,7.399,6.46779,16.9721,3.565,4.55347,13.5823
5.802,1.31622,25.89,7.4,6.33623,17.3317,3.566,4.37287,13.7963
5.803,1.40015,26.1599,7.401,6.22626,17.6724,3.567,4.25589,14.0146
5.804,1.47256,26.5238,7.402,6.11616,18.0087,3.568,4.20609,14.2227
5.805,1.53299,26.9364,7.403,6.03115,18.3212,3.569,4.20663,14.4324
5.806,1.6228,27.4356,7.404,5.94516,18.638,3.57,4.22957,14.6532
5.807,1.71822,28.0002,7.405,5.87996,18.9391,3.571,4.26442,14.8849
5.808,1.81707,28.6252,7.406,5.82584,19.2309,3.572,4.30948,15.1531
5.809,1.92965,29.3819,7.407,5.79339,19.5522,3.573,4.34201,15.4236
5.81,2.08603,30.1646,7.408,5.77437,19.8906,3.574,4.38115,15.6378
5.811,2.21721,30.9753,7.409,5.7815,20.2112,3.575,4.42665,15.8332
5.812,2.38838,31.7219,7.41,5.80413,20.5148,3.576,4.46538,16.0138
5.813,2.57394,32.2959,7.411,5.84716,20.8421,3.577,4.50963,16.1975
5.814,2.73385,32.8167,7.412,5.91328,21.1851,3.578,4.53203,16.3878
5.815,2.90984,33.2387,7.413,5.98386,21.5017,3.579,4.58202,16.5883
5.816,3.08511,33.6186,7.414,6.04272,21.7943,3.58,4.61494,16.7884
5.817,3.23979,33.9849,7.415,6.11688,22.0657,3.581,4.65261,16.9733
5.818,3.38184,34.3139,7.416,6.19833,22.3143,3.582,4.67912,17.1295
5.819,3.5319,34.6529,7.417,6.30703,22.5356,3.583,4.70601,17.2662
5.82,3.68559,35.001,7.418,6.37597,22.7435,3.584,4.75384,17.3781
5.821,3.82332,35.3186,7.419,6.47085,23.005,3.585,4.81181,17.4941
5.822,3.94725,35.7016,7.42,6.55113,23.2992,3.586,4.83875,17.5978
5.823,4.07775,36.1138,7.421,6.65573,23.5294,3.587,4.86371,17.6967
5.824,4.21122,36.5489,7.422,6.75819,23.7089,3.588,4.88986,17.7797
5.825,4.32478,37.0315,7.423,6.85302,23.9196,3.589,4.92869,17.8724
5.826,4.43453,37.5161,7.424,6.91956,24.151,3.59,4.96772,17.9661
5.827,4.51686,38.0397,7.425,6.98831,24.3958,3.591,5.02372,18.0805
5.828,4.60967,38.5221,7.426,7.01861,24.6407,3.592,5.05405,18.2174
5.829,4.67794,38.886,7.427,7.03772,24.8781,3.593,5.08147,18.3635
5.83,4.73301,39.1523,7.428,7.05229,25.1061,3.594,5.12935,18.5026
5.831,4.77794,39.2267,7.429,7.05002,25.3319,3.595,5.16191,18.6597
5.832,4.83778,39.2121,7.43,7.0503,25.5501,3.596,5.19832,18.8302
5.833,4.86728,39.1161,7.431,7.07198,25.7623,3.597,5.24125,19.0165
5.834,4.89424,38.9424,7.432,7.07549,25.9754,3.598,5.26136,19.22
5.835,4.9323,38.7419,7.433,7.10363,26.1986,3.599,5.30653,19.4402
5.836,4.97128,38.5224,7.434,7.13344,26.4319,3.6,5.32212,19.6755
5.837,4.97258,38.3049,7.435,7.17111,26.6603,3.601,5.32798,19.8999
5.838,4.98578,38.2076,7.436,7.19555,26.8737,3.602,5.35406,20.1175
5.839,4.99793,38.1318,7.437,7.25979,27.0968,3.603,5.37381,20.3332
5.84,5.0274,38.1233,7.438,7.2763,27.3341,3.604,5.38947,20.5445
5.841,5.03158,38.1697,7.439,7.31089,27.5456,3.605,5.39158,20.7534
5.842,5.04692,38.2566,7.44,7.34457,27.7348,3.606,5.3895,20.9531
5.843,5.05985,38.4121,7.441,7.38593,27.9215,3.607,5.39667,21.1312
5.844,5.10332,38.5839,7.442,7.39578,28.1162,3.608,5.39487,21.2829
5.845,5.20397,38.7547,7.443,7.41715,28.2835,3.609,5.38859,21.4328
5.846,5.36973,38.8581,7.444,7.40318,28.4399,3.61,5.40585,21.5774
5.847,5.67732,38.8347,7.445,7.43325,28.638,3.611,5.41016,21.6897
5.848,6.22757,38.8055,7.446,7.42932,28.8682,3.612,5.42226,21.7542
5.849,7.11312,38.739,7.447,7.41071,29.0243,3.613,5.46182,21.7485
5.85,8.54397,38.6018,7.448,7.39693,29.1456,3.614,5.50535,21.6937
5.851,11.1141,38.481,7.449,7.39434,29.2439,3.615,5.598,21.6709
5.852,15.8092,38.2997,7.45,7.40904,29.3797,3.616,5.73,21.6561
5.853,21.5368,38.1445,7.451,7.45026,29.4999,3.617,5.92277,21.6486
5.854,27.8001,38.1156,7.452,7.56557,29.6334,3.618,6.21221,21.638
5.855,34.4974,38.1417,7.453,7.81573,29.8624,3.619,6.66807,21.6226
5.856,41.1347,38.2914,7.454,8.30123,30.182,3.62,7.32372,21.6152
5.857,47.5478,38.4958,7.455,9.27421,30.5597,3.621,8.25957,21.6049
5.858,53.6613,38.7475,7.456,11.616,30.9981,3.622,9.66392,21.5996
5.859,59.4953,39.0418,7.457,16.1815,31.5522,3.623,11.6433,21.5963
5.86,65.2483,39.2744,7.458,21.0377,32.1757,3.624,14.087,21.5961
5.861,70.8848,39.5007,7.459,26.8722,32.8866,3.625,17.0296,21.5883
5.862,76.3763,39.6374,7.46,33.5739,33.5614,3.626,20.3672,21.5767
5.863,81.3965,39.6632,7.461,40.8197,34.1801,3.627,24.0141,21.5607
5.864,85.2864,39.5794,7.462,48.5349,34.8198,3.628,27.9168,21.5369
5.865,87.9874,39.3827,7.463,56.6345,35.4933,3.629,32.0898,21.5139
5.866,89.6769,39.0493,7.464,65.221,36.1159,3.63,36.4754,21.4974
5.867,90.6436,38.6083,7.465,74.252,36.7211,3.631,41.0272,21.4769
5.868,91.2076,37.9725,7.466,83.3276,37.2703,3.632,45.5116,21.4573
5.869,91.5368,37.2499,7.467,91.4676,37.7539,3.633,49.7285,21.4009
5.87,91.8102,36.4818,7.468,97.2923,38.1706,3.634,53.4936,21.326
5.871,92.0043,35.696,7.469,100.451,38.546,3.635,56.8762,21.2362
5.872,92.1917,35.0056,7.47,102.004,38.8504,3.636,59.8862,21.1304
5.873,92.317,34.3148,7.471,102.698,39.1218,3.637,62.533,20.9966
5.874,92.3684,33.6676,7.472,103.142,39.3085,3.638,64.8613,20.8394
5.875,92.3293,33.0187,7.473,103.738,39.4003,3.639,66.9697,20.6477
5.876,92.1558,32.3487,7.474,104.589,39.3845,3.64,68.9,20.4367
5.877,91.8585,31.6658,7.475,105.619,39.3012,3.641,70.7123,20.1803
5.878,91.4143,30.9214,7.476,106.666,39.1356,3.642,72.3849,19.8913
5.879,90.8401,30.1514,7.477,107.605,38.8865,3.643,73.9119,19.5642
5.88,90.1699,29.3369,7.478,108.351,38.5037,3.644,75.2909,19.2113
5.881,89.3679,28.4737,7.479,108.918,37.9841,3.645,76.5157,18.8198
5.882,88.4852,27.5893,7.48,109.344,37.3827,3.646,77.5773,18.3982
5.883,87.4888,26.6828,7.481,109.647,36.7131,3.647,78.5022,17.9457
5.884,86.4154,25.7212,7.482,109.867,35.947,3.648,79.2914,17.4739
5.885,85.2404,24.7685,7.483,109.967,35.1084,3.649,79.9518,16.9864
5.886,83.9655,23.8211,7.484,109.979,34.2306,3.65,80.4808,16.4792
5.887,82.5765,22.9841,7.485,109.936,33.3288,3.651,80.8921,15.9477
5.888,81.1563,22.3463,7.486,109.842,32.3129,3.652,81.2061,15.4079
5.889,79.6783,21.8358,7.487,109.749,31.2234,3.653,81.4228,14.8929
5.89,78.1161,21.499,7.488,109.678,30.167,3.654,81.4888,14.3972
5.891,76.3695,21.2586,7.489,109.688,29.1084,3.655,81.4114,13.9245
5.892,74.3219,21.0932,7.49,109.783,28.0639,3.656,81.1866,13.4656
5.893,71.5173,21.0099,7.491,109.957,27.0369,3.657,80.8178,13.0335
5.894,66.6045,20.9726,7.492,110.198,26.1211,3.658,80.2954,12.6338
5.895,60.086,20.9983,7.493,110.558,25.2812,3.659,79.6291,12.2741
5.896,54.5104,20.9955,7.494,111.031,24.4413,3.66,78.8105,11.9509
5.897,49.4947,20.9926,7.495,111.582,23.6324,3.661,77.8791,11.6429
5.898,44.5472,20.9786,7.496,112.118,22.8927,3.662,76.7879,11.3634
5.899,39.5772,20.9542,7.497,112.405,22.2358,3.663,75.5726,11.1079
5.9,34.7594,20.9023,7.498,112.278,21.5872,3.664,74.1681,10.8904
5.901,30.2928,20.8527,7.499,111.532,20.9682,3.665,72.5577,10.6994
5.902,26.2096,20.736,7.5,110.076,20.345,3.666,70.6809,10.549
5.903,22.4042,20.6739,7.501,107.587,19.7434,3.667,68.5197,10.4257
5.904,18.9361,20.6795,7.502,102.792,19.1774,3.668,66.0299,10.3424
5.905,15.751,20.7696,7.503,93.3691,18.6683,3.669,63.2181,10.2854
5.906,12.9527,20.9651,7.504,82.6842,18.2032,3.67,60.0113,10.2566
5.907,10.4624,21.2319,7.505,72.9578,17.7746,3.671,56.3353,10.2322
5.908,8.31615,21.6086,7.506,64.0338,17.3607,3.672,52.0777,10.224
5.909,6.52645,22.0475,7.507,55.5352,16.9978,3.673,47.3047,10.2249
5.91,5.12205,22.5379,7.508,47.6537,16.6846,3.674,42.3153,10.2531
5.911,4.05496,23.0509,7.509,40.7603,16.4037,3.675,37.6246,10.2871
5.912,3.32658,23.4962,7.51,34.6572,16.1637,3.676,33.3386,10.3371
5.913,2.85219,23.9188,7.511,29.2923,15.985,3.677,29.3948,10.3971
5.914,2.56677,24.2514,7.512,24.6175,15.8185,3.678,25.7849,10.4774
5.915,2.43188,24.5483,7.513,20.5383,15.6904,3.679,22.5573,10.5693
5.916,2.40481,24.8437,7.514,17.0386,15.6224,3.68,19.684,10.6759
5.917,2.40421,25.1375,7.515,14.1258,15.6341,3.681,17.1834,10.7892
5.918,2.45066,25.4241,7.516,11.8031,15.6514,3.682,14.8059,10.923
5.919,2.49498,25.7392,7.517,10.083,15.6846,3.683,12.5955,11.0733
5.92,2.56032,26.0596,7.518,8.93936,15.7429,3.684,10.7631,11.2401
